card_number,country_code,merchant,amount,mcc
card_329,DEU,Lufthansa,738.88,Travel
card_143,SGP,Singapore Airlines,1387.53,Travel
card_452,USA,Microsoft,456.4,Technology
card_452,USA,Disney,17.63,Streaming
card_287,USA,Verizon,353.19,Telecom
card_14,USA,Kohls,783.51,Retail
card_413,USA,Chipotle,297.83,Restaurants
card_81,USA,Disney,15.83,Streaming
card_278,USA,Charter Communications,874.94,Telecom
card_419,USA,Ross Stores,831.47,Retail
card_392,GBR,BP,68.19,Energy
card_233,USA,Universal Parks,22.97,Streaming
card_164,USA,Uber,412.62,Retail
card_404,USA,Hilton,1468.42,Hotels
card_227,USA,Ford,986.37,Automotive
card_16,USA,Kohls,800.16,Retail
card_350,USA,Ford,1737.54,Automotive
card_337,USA,Dominos Pizza,221.95,Restaurants
card_195,USA,Burger King,131.8,Restaurants
card_47,GBR,BP,128.32,Energy
card_431,USA,Ticketmaster,833.45,Ticketing
card_291,USA,Charter Communications,805.14,Telecom
card_349,USA,Target,261.26,Groceries
card_257,USA,Marriott International,136.45,Hotels
card_147,USA,KFC,210.69,Restaurants
card_247,USA,Bed Bath & Beyond,144.29,Retail
card_387,USA,Delta Air Lines,652.94,Travel
card_218,USA,Shopify,29.69,E-commerce
card_171,USA,KFC,126.79,Restaurants
card_92,USA,Apple,2646.1,Technology
card_261,USA,Chick-fil-A,298.99,Restaurants
card_43,USA,Walmart,49.21,Groceries
card_305,USA,Chick-fil-A,205.88,Restaurants
card_220,FRA,Air France-KLM,624.2,Travel
card_117,USA,Apple,751.75,Technology
card_161,USA,Costco,56.03,Groceries
card_443,USA,H&M,949.53,Retail
card_395,USA,Uber,880.2,Retail
card_31,USA,Zara,907.51,Retail
card_300,USA,T-Mobile,991.58,Telecom
card_337,GBR,Tesco,70.41,Groceries
card_38,USA,Target,113.08,Groceries
card_499,USA,Apple,3379.17,Technology
card_230,USA,Shopify,26.77,E-commerce
card_176,USA,Safeway,131.33,Groceries
card_34,USA,McDonalds,113.77,Restaurants
card_231,USA,Pizza Hut,182.2,Restaurants
card_131,USA,Panera Bread,176.92,Restaurants
card_34,HKG,Cathay Pacific,284.11,Travel
card_26,USA,Uber,474.38,Retail
card_308,USA,Starbucks,170.51,Restaurants
card_395,USA,Airbnb,876.92,Hotels
card_175,USA,Chick-fil-A,70.93,Restaurants
card_243,USA,Netflix,38.4,Streaming
card_429,USA,Microsoft,223.48,Technology
card_36,USA,Lululemon,358.06,Retail
card_377,USA,General Motors,3923.04,Automotive
card_443,USA,KFC,173.53,Restaurants
card_107,USA,The Home Depot,264.86,Retail
card_344,USA,Zara,696.48,Retail
card_362,USA,Saks Fifth Avenue,569.55,Retail
card_356,USA,CVS Health,797.26,Retail
card_430,USA,Regal Cinemas,38.08,Streaming
card_314,USA,Regal Cinemas,32.45,Streaming
card_170,USA,Dominos Pizza,151.57,Restaurants
card_438,USA,Trader Joes,48.62,Groceries
card_113,USA,Amazon,16.76,E-commerce
card_240,USA,Hyatt,657.69,Hotels
card_484,USA,Chevron,131.88,Energy
card_242,USA,Nike,516.14,Retail
card_266,USA,Williams-Sonoma,291.74,Retail
card_168,USA,Starbucks,11.87,Restaurants
card_420,USA,Delta Air Lines,769.55,Travel
card_428,USA,Delta Air Lines,464.16,Travel
card_154,USA,Walmart,223.04,Groceries
card_129,USA,Williams-Sonoma,28.83,Retail
card_324,USA,United Airlines,898.0,Travel
card_478,USA,Apple,4713.22,Technology
card_328,USA,Verizon,178.54,Telecom
card_439,USA,Burger King,146.78,Restaurants
card_345,USA,General Motors,547.97,Automotive
card_227,USA,Papa Johns,191.45,Restaurants
card_339,USA,Kohls,552.78,Retail
card_290,USA,Ticketmaster,410.33,Ticketing
card_408,USA,General Motors,2654.75,Automotive
card_454,USA,Google,4493.22,Technology
card_467,USA,Zara,200.31,Retail
card_155,USA,Hyatt,82.72,Hotels
card_173,USA,CVS Health,862.36,Retail
card_179,USA,Walgreens,579.23,Retail
card_345,USA,Tesla,4464.23,Automotive
card_360,USA,Shopify,31.86,E-commerce
card_18,USA,Comcast,811.11,Telecom
card_465,USA,Chick-fil-A,134.61,Restaurants
card_358,USA,Chick-fil-A,227.46,Restaurants
card_234,USA,United Airlines,1373.91,Travel
card_217,USA,Taco Bell,175.92,Restaurants
card_104,USA,Ross Stores,184.88,Retail
card_230,USA,Pizza Hut,87.95,Restaurants
card_397,DEU,Aldi,67.61,Groceries
card_236,USA,McDonalds,81.59,Restaurants
card_435,USA,Chipotle,98.86,Restaurants
card_201,USA,Lowes,557.36,Retail
card_312,USA,TJX Companies,590.05,Retail
card_375,USA,H&M,429.37,Retail
card_12,USA,American Airlines,942.36,Travel
card_404,USA,Booking.com,168.28,Hotels
card_493,USA,Papa Johns,35.46,Restaurants
card_319,USA,Netflix,12.73,Streaming
card_372,USA,Comcast,520.49,Telecom
card_52,USA,Nordstrom,217.92,Retail
card_301,USA,Trader Joes,92.15,Groceries
card_55,USA,ExxonMobil,98.05,Energy
card_140,USA,TJX Companies,812.81,Retail
card_382,USA,InterContinental Hotels,70.1,Hotels
card_221,USA,Booking.com,991.6,Hotels
card_296,USA,Starbucks,203.97,Restaurants
card_173,USA,Adidas,799.66,Retail
card_246,DEU,Lidl,280.5,Groceries
card_97,USA,TJX Companies,25.04,Retail
card_454,USA,Saks Fifth Avenue,158.01,Retail
card_68,USA,eBay,44.88,E-commerce
card_104,USA,Costco,142.97,Groceries
card_154,USA,Shell,125.98,Energy
card_64,USA,Saks Fifth Avenue,664.71,Retail
card_294,USA,Netflix,35.56,Streaming
card_2,USA,eBay,46.93,E-commerce
card_477,USA,Uber,996.96,Retail
card_200,USA,ExxonMobil,152.43,Energy
card_91,USA,Safeway,93.29,Groceries
card_236,USA,Hilton,1325.64,Hotels
card_435,USA,Hilton,121.37,Hotels
card_377,SGP,Singapore Airlines,385.07,Travel
card_84,USA,Shake Shack,270.24,Restaurants
card_411,USA,Subway,84.3,Restaurants
card_388,USA,KFC,73.99,Restaurants
card_68,USA,Macys,142.43,Retail
card_305,USA,Uber,859.82,Retail
card_408,USA,Comcast,502.56,Telecom
card_241,USA,Neiman Marcus,676.52,Retail
card_83,USA,Uber,242.87,Retail
card_255,GBR,BP,158.87,Energy
card_163,USA,Microsoft,3824.03,Technology
card_294,USA,Burger King,100.65,Restaurants
card_307,USA,Verizon,413.63,Telecom
card_457,USA,Ross Stores,213.64,Retail
card_95,DEU,Lufthansa,1466.01,Travel
card_194,USA,Chipotle,197.22,Restaurants
card_172,USA,AMC Theatres,47.05,Streaming
card_120,USA,Chipotle,97.98,Restaurants
card_173,USA,InterContinental Hotels,1183.74,Hotels
card_351,USA,Shopify,39.46,E-commerce
card_165,USA,Pizza Hut,210.58,Restaurants
card_224,FRA,Air France-KLM,1450.18,Travel
card_310,USA,Uber,396.59,Retail
card_487,USA,Gap Inc,135.06,Retail
card_341,USA,Regal Cinemas,35.23,Streaming
card_298,USA,Bloomingdales,730.66,Retail
card_480,USA,AT&T,577.19,Telecom
card_447,USA,General Motors,1113.41,Automotive
card_186,USA,General Motors,2571.83,Automotive
card_144,USA,Southwest Airlines,502.68,Travel
card_107,USA,Walmart,133.97,Groceries
card_62,USA,Chevron,139.69,Energy
card_225,USA,Ford,3751.55,Automotive
card_415,USA,Taco Bell,77.35,Restaurants
card_320,USA,eBay,23.24,E-commerce
card_319,JPN,Toyota,1418.89,Automotive
card_263,USA,Best Buy,202.64,Retail
card_120,USA,Marriott International,1185.91,Hotels
card_241,USA,Gap Inc,909.71,Retail
card_282,USA,Chevron,92.94,Energy
card_319,USA,Chevron,157.72,Energy
card_242,HKG,Cathay Pacific,1350.64,Travel
card_121,USA,Chipotle,255.38,Restaurants
card_79,USA,General Motors,995.79,Automotive
card_189,DEU,Lidl,287.32,Groceries
card_382,USA,Tesla,1945.71,Automotive
card_173,USA,Hilton,541.9,Hotels
card_380,USA,Regal Cinemas,7.81,Streaming
card_497,USA,Wayfair,26.88,E-commerce
card_136,USA,Chick-fil-A,41.61,Restaurants
card_12,USA,Bed Bath & Beyond,252.3,Retail
card_140,USA,Netflix,19.26,Streaming
card_261,USA,Panera Bread,244.56,Restaurants
card_366,USA,Wendys,263.89,Restaurants
card_322,USA,Nordstrom,305.95,Retail
card_213,USA,Amazon,43.64,E-commerce
card_19,USA,Adidas,857.94,Retail
card_53,SGP,Singapore Airlines,1158.74,Travel
card_182,USA,Whole Foods,52.54,Groceries
card_362,USA,TJX Companies,691.87,Retail
card_160,FRA,Air France-KLM,1420.28,Travel
card_166,USA,Williams-Sonoma,684.13,Retail
card_203,USA,Chipotle,106.17,Restaurants
card_357,USA,Gap Inc,503.08,Retail
card_461,USA,Panera Bread,197.26,Restaurants
card_199,USA,CVS Health,513.02,Retail
card_45,USA,AMC Theatres,10.4,Streaming
card_258,GBR,BP,83.05,Energy
card_278,USA,Verizon,803.38,Telecom
card_136,USA,Shell,176.44,Energy
card_430,USA,Gap Inc,141.61,Retail
card_72,USA,Chevron,191.91,Energy
card_273,USA,United Airlines,526.79,Travel
card_68,USA,Wayfair,34.8,E-commerce
card_156,USA,Pizza Hut,228.03,Restaurants
card_188,USA,United Airlines,1227.32,Travel
card_447,USA,Dominos Pizza,284.27,Restaurants
card_251,USA,Ford,1633.31,Automotive
card_408,USA,Panera Bread,258.97,Restaurants
card_191,USA,PayPal,745.27,Technology
card_148,USA,Dunkin,214.46,Restaurants
card_456,USA,Universal Parks,38.39,Streaming
card_283,USA,Microsoft,3420.84,Technology
card_38,USA,Tesla,1336.34,Automotive
card_287,USA,Trader Joes,263.18,Groceries
card_1,USA,General Motors,927.41,Automotive
card_85,USA,Netflix,7.41,Streaming
card_57,USA,Uber,718.88,Retail
card_475,USA,Charter Communications,478.1,Telecom
card_27,GBR,BP,174.35,Energy
card_165,USA,Verizon,386.48,Telecom
card_248,USA,Apple,924.57,Technology
card_159,USA,Safeway,252.57,Groceries
card_81,USA,Lululemon,551.17,Retail
card_281,USA,Microsoft,1027.06,Technology
card_242,USA,Verizon,721.78,Telecom
card_56,USA,American Airlines,791.11,Travel
card_312,USA,KFC,185.25,Restaurants
card_469,USA,H&M,463.59,Retail
card_154,USA,ExxonMobil,170.88,Energy
card_494,USA,Starbucks,250.57,Restaurants
card_397,USA,Ticketmaster,710.84,Ticketing
card_394,USA,Starbucks,40.57,Restaurants
card_135,USA,Burger King,253.27,Restaurants
card_460,USA,Williams-Sonoma,672.66,Retail
card_362,USA,Whole Foods,212.14,Groceries
card_358,USA,H&M,366.17,Retail
card_380,USA,Adidas,879.88,Retail
card_423,USA,Bed Bath & Beyond,726.74,Retail
card_170,USA,Hilton,213.26,Hotels
card_403,USA,Charter Communications,410.74,Telecom
card_259,USA,ExxonMobil,180.68,Energy
card_447,USA,CVS Health,51.96,Retail
card_363,USA,Taco Bell,288.81,Restaurants
card_302,USA,Saks Fifth Avenue,680.77,Retail
card_28,USA,American Airlines,965.5,Travel
card_187,USA,General Motors,1425.74,Automotive
card_137,DEU,Lidl,82.15,Groceries
card_382,USA,Southwest Airlines,1415.98,Travel
card_65,USA,Pizza Hut,96.5,Restaurants
card_185,GBR,BP,161.84,Energy
card_441,USA,Tesla,2026.3,Automotive
card_1,SGP,Singapore Airlines,251.92,Travel
card_338,USA,Pizza Hut,13.11,Restaurants
card_297,USA,Macys,546.54,Retail
card_240,USA,Nike,975.9,Retail
card_180,FRA,Air France-KLM,585.25,Travel
card_336,USA,Starbucks,113.59,Restaurants
card_164,USA,Adidas,347.37,Retail
card_347,FRA,Carrefour,160.96,Groceries
card_272,USA,Kohls,443.46,Retail
card_105,USA,Amazon,44.6,E-commerce
card_479,USA,Subway,156.6,Restaurants
card_151,USA,Ross Stores,510.22,Retail
card_117,USA,Hyatt,250.64,Hotels
card_19,USA,Target,294.99,Groceries
card_485,USA,Apple,1324.87,Technology
card_122,FRA,Air France-KLM,156.38,Travel
card_255,USA,Etsy,34.84,E-commerce
card_307,USA,AMC Theatres,31.79,Streaming
card_63,DEU,Aldi,130.39,Groceries
card_353,USA,Uniqlo,425.08,Retail
card_343,USA,Microsoft,3946.81,Technology
card_91,USA,Dominos Pizza,66.76,Restaurants
card_191,USA,Lowes,821.15,Retail
card_378,USA,Macys,650.5,Retail
card_419,GBR,Tesco,131.5,Groceries
card_60,USA,CVS Health,460.74,Retail
card_36,USA,AMC Theatres,16.55,Streaming
card_107,USA,Microsoft,3785.36,Technology
card_303,USA,Saks Fifth Avenue,515.31,Retail
card_78,USA,Uber,324.25,Retail
card_486,USA,Starbucks,182.85,Restaurants
card_70,USA,Pizza Hut,298.76,Restaurants
card_384,USA,Verizon,438.09,Telecom
card_288,USA,Publix,277.0,Groceries
card_395,DEU,Aldi,110.05,Groceries
card_460,USA,Costco,25.87,Groceries
card_438,USA,Disney,14.19,Streaming
card_261,DEU,Lufthansa,657.11,Travel
card_107,USA,Target,73.69,Groceries
card_88,USA,Best Buy,5.23,Retail
card_88,DEU,Lidl,275.35,Groceries
card_498,HKG,Cathay Pacific,1273.63,Travel
card_18,GBR,Tesco,225.26,Groceries
card_149,USA,IKEA,171.98,Retail
card_373,USA,Wayfair,10.42,E-commerce
card_244,USA,Starbucks,29.61,Restaurants
card_129,USA,ExxonMobil,153.08,Energy
card_180,USA,Ford,4651.16,Automotive
card_167,USA,Burger King,134.86,Restaurants
card_27,USA,Google,683.79,Technology
card_273,USA,McDonalds,158.59,Restaurants
card_341,FRA,Carrefour,111.16,Groceries
card_165,USA,Zara,377.95,Retail
card_189,USA,Lowes,623.22,Retail
card_362,USA,Booking.com,1092.14,Hotels
card_481,USA,Lululemon,115.05,Retail
card_42,USA,Microsoft,274.39,Technology
card_34,USA,Chevron,199.04,Energy
card_54,USA,Tesla,1240.37,Automotive
card_138,USA,PayPal,363.77,Technology
card_457,USA,The Home Depot,193.93,Retail
card_75,USA,Shell,36.62,Energy
card_75,USA,Subway,123.63,Restaurants
card_435,USA,Macys,803.39,Retail
card_40,USA,Williams-Sonoma,344.54,Retail
card_73,USA,Amazon,24.99,E-commerce
card_209,USA,H&M,677.21,Retail
card_117,FRA,Carrefour,157.58,Groceries
card_255,DEU,Lufthansa,1299.1,Travel
card_75,USA,Adidas,866.71,Retail
card_165,USA,Tesla,148.56,Automotive
card_450,USA,Etsy,40.01,E-commerce
card_198,GBR,British Airways,718.06,Travel
card_155,DEU,Lidl,296.76,Groceries
card_463,USA,McDonalds,150.14,Restaurants
card_370,USA,Dominos Pizza,296.2,Restaurants
card_368,USA,Verizon,755.8,Telecom
card_383,USA,Hyatt,410.48,Hotels
card_267,USA,Ford,2738.14,Automotive
card_465,USA,Netflix,49.65,Streaming
card_273,FRA,Carrefour,258.68,Groceries
card_150,GBR,Tesco,38.24,Groceries
card_324,USA,General Motors,3561.22,Automotive
card_27,USA,Saks Fifth Avenue,348.85,Retail
card_62,USA,Apple,134.21,Technology
card_339,USA,Netflix,23.16,Streaming
card_433,USA,T-Mobile,238.58,Telecom
card_186,USA,Chipotle,247.47,Restaurants
card_381,USA,AMC Theatres,20.18,Streaming
card_217,USA,H&M,828.39,Retail
card_11,USA,Airbnb,50.87,Hotels
card_498,USA,Nordstrom,311.28,Retail
card_47,ARE,Emirates,399.69,Travel
card_410,USA,Trader Joes,77.73,Groceries
card_26,USA,Microsoft,434.11,Technology
card_7,USA,Bloomingdales,191.19,Retail
card_433,USA,Kroger,171.11,Groceries
card_161,USA,Kroger,94.49,Groceries
card_144,USA,Taco Bell,131.04,Restaurants
card_72,FRA,Air France-KLM,596.46,Travel
card_404,USA,Whole Foods,264.01,Groceries
card_412,USA,McDonalds,272.54,Restaurants
card_376,USA,Hyatt,764.79,Hotels
card_302,USA,Whole Foods,105.75,Groceries
card_48,USA,Charter Communications,111.27,Telecom
card_173,USA,Kohls,953.64,Retail
card_146,USA,Expedia,137.33,Hotels
card_90,USA,Neiman Marcus,301.16,Retail
card_422,USA,H&M,301.58,Retail
card_226,USA,AT&T,323.8,Telecom
card_300,USA,Gap Inc,168.47,Retail
card_442,USA,Netflix,40.24,Streaming
card_100,USA,McDonalds,45.52,Restaurants
card_443,USA,Disney,33.57,Streaming
card_268,USA,Booking.com,229.58,Hotels
card_333,USA,H&M,75.18,Retail
card_467,GBR,Tesco,273.73,Groceries
card_102,USA,Wendys,65.14,Restaurants
card_484,USA,Lowes,822.14,Retail
card_382,USA,Southwest Airlines,839.71,Travel
card_334,USA,Booking.com,162.89,Hotels
card_305,USA,Whole Foods,287.08,Groceries
card_107,USA,Regal Cinemas,16.11,Streaming
card_428,USA,Etsy,43.68,E-commerce
card_72,USA,Uniqlo,172.97,Retail
card_146,HKG,Cathay Pacific,1288.22,Travel
card_307,USA,Best Buy,18.16,Retail
card_27,USA,Walmart,158.42,Groceries
card_388,USA,Chevron,160.81,Energy
card_33,USA,Papa Johns,281.09,Restaurants
card_330,GBR,BP,184.56,Energy
card_362,USA,Tesla,4116.16,Automotive
card_281,USA,Whole Foods,267.58,Groceries
card_387,USA,Bloomingdales,203.22,Retail
card_5,USA,Comcast,287.76,Telecom
card_26,USA,Dunkin,93.8,Restaurants
card_165,USA,Expedia,596.73,Hotels
card_429,USA,Taco Bell,124.06,Restaurants
card_479,GBR,BP,122.57,Energy
card_193,USA,Lululemon,164.08,Retail
card_4,USA,Publix,210.46,Groceries
card_397,USA,Netflix,12.54,Streaming
card_204,ARE,Emirates,499.95,Travel
card_13,GBR,British Airways,779.85,Travel
card_435,FRA,Air France-KLM,1204.84,Travel
card_226,USA,Nordstrom,740.77,Retail
card_267,USA,Bed Bath & Beyond,647.31,Retail
card_286,USA,AT&T,159.99,Telecom
card_336,USA,Ticketmaster,549.31,Ticketing
card_474,USA,Bloomingdales,92.01,Retail
card_481,USA,Wayfair,21.98,E-commerce
card_222,USA,Papa Johns,129.92,Restaurants
card_47,USA,American Airlines,107.73,Travel
card_23,USA,Saks Fifth Avenue,277.62,Retail
card_415,USA,Neiman Marcus,955.87,Retail
card_271,USA,Microsoft,4772.8,Technology
card_453,USA,Panera Bread,112.17,Restaurants
card_426,USA,Subway,22.5,Restaurants
card_116,USA,Charter Communications,183.2,Telecom
card_164,USA,Costco,123.74,Groceries
card_457,USA,Saks Fifth Avenue,948.04,Retail
card_69,USA,KFC,50.95,Restaurants
card_71,USA,Chipotle,231.42,Restaurants
card_34,USA,Google,632.54,Technology
card_118,USA,KFC,294.56,Restaurants
card_72,USA,The Home Depot,384.71,Retail
card_492,USA,Panera Bread,234.82,Restaurants
card_260,GBR,Tesco,109.35,Groceries
card_135,USA,Marriott International,960.12,Hotels
card_462,USA,Airbnb,328.42,Hotels
card_301,USA,Best Buy,150.29,Retail
card_78,USA,Southwest Airlines,1410.19,Travel
card_234,GBR,Tesco,276.12,Groceries
card_328,USA,Walgreens,888.03,Retail
card_433,ARE,Emirates,956.88,Travel
card_312,USA,IKEA,809.23,Retail
card_309,USA,Gap Inc,73.69,Retail
card_234,USA,Apple,1740.47,Technology
card_149,USA,Amazon,19.12,E-commerce
card_381,USA,Five Guys,194.34,Restaurants
card_289,USA,Costco,113.23,Groceries
card_453,USA,Uniqlo,152.76,Retail
card_235,USA,Whole Foods,182.98,Groceries
card_147,SGP,Singapore Airlines,1230.86,Travel
card_358,USA,AMC Theatres,22.2,Streaming
card_437,ARE,Emirates,241.79,Travel
card_398,USA,Spotify,13.85,Streaming
card_497,USA,American Airlines,394.35,Travel
card_24,USA,Macys,303.4,Retail
card_102,USA,Papa Johns,196.41,Restaurants
card_43,USA,Wendys,184.27,Restaurants
card_454,USA,Subway,211.86,Restaurants
card_327,USA,Kohls,365.69,Retail
card_204,USA,Delta Air Lines,1244.8,Travel
card_126,USA,Target,69.19,Groceries
card_218,USA,Zara,471.7,Retail
card_396,USA,Marriott International,1211.36,Hotels
card_375,USA,Macys,184.26,Retail
card_224,USA,Charter Communications,114.31,Telecom
card_216,USA,CVS Health,884.27,Retail
card_245,USA,Whole Foods,109.45,Groceries
card_244,GBR,Tesco,208.32,Groceries
card_298,USA,Burger King,17.35,Restaurants
card_278,USA,Neiman Marcus,691.6,Retail
card_363,USA,Macys,319.52,Retail
card_251,USA,Delta Air Lines,130.82,Travel
card_301,USA,IKEA,611.76,Retail
card_461,USA,InterContinental Hotels,399.17,Hotels
card_388,USA,Burger King,122.17,Restaurants
card_341,USA,Charter Communications,85.18,Telecom
card_249,USA,Saks Fifth Avenue,151.43,Retail
card_48,USA,IKEA,301.49,Retail
card_355,USA,Wendys,36.03,Restaurants
card_275,USA,ExxonMobil,184.84,Energy
card_450,USA,Safeway,11.75,Groceries
card_386,USA,Williams-Sonoma,486.44,Retail
card_249,USA,Adidas,127.63,Retail
card_103,USA,eBay,18.85,E-commerce
card_95,USA,Adidas,926.43,Retail
card_51,USA,Saks Fifth Avenue,165.89,Retail
card_425,USA,PayPal,4832.58,Technology
card_216,USA,Chick-fil-A,69.68,Restaurants
card_36,USA,ExxonMobil,156.07,Energy
card_449,USA,Neiman Marcus,548.94,Retail
card_80,JPN,Toyota,4433.95,Automotive
card_202,USA,Costco,170.66,Groceries
card_338,USA,Pizza Hut,165.02,Restaurants
card_115,ARE,Emirates,333.41,Travel
card_315,USA,Saks Fifth Avenue,170.4,Retail
card_331,USA,Booking.com,1378.91,Hotels
card_444,USA,Southwest Airlines,525.37,Travel
card_317,USA,Panera Bread,117.9,Restaurants
card_462,USA,eBay,39.19,E-commerce
card_20,USA,Ross Stores,342.13,Retail
card_358,USA,Hyatt,1430.49,Hotels
card_209,USA,Trader Joes,224.0,Groceries
card_152,USA,Uber,599.44,Retail
card_369,USA,Nordstrom,881.49,Retail
card_37,USA,ExxonMobil,38.43,Energy
card_136,USA,KFC,84.55,Restaurants
card_249,USA,ExxonMobil,109.06,Energy
card_498,USA,ExxonMobil,68.59,Energy
card_9,USA,Trader Joes,225.73,Groceries
card_463,USA,Pizza Hut,276.57,Restaurants
card_125,USA,Zara,426.65,Retail
card_205,USA,Shell,88.16,Energy
card_204,USA,T-Mobile,961.74,Telecom
card_407,USA,Verizon,447.63,Telecom
card_383,USA,Bloomingdales,491.6,Retail
card_228,USA,Panera Bread,111.98,Restaurants
card_495,USA,InterContinental Hotels,1368.85,Hotels
card_122,USA,Kroger,175.0,Groceries
card_111,USA,Kroger,231.03,Groceries
card_188,USA,Booking.com,1227.12,Hotels
card_199,USA,Lululemon,345.14,Retail
card_344,USA,Lululemon,436.53,Retail
card_364,USA,Costco,256.06,Groceries
card_449,USA,Kroger,115.34,Groceries
card_237,USA,Universal Parks,40.73,Streaming
card_91,USA,Bed Bath & Beyond,941.29,Retail
card_199,USA,Regal Cinemas,33.04,Streaming
card_268,USA,Publix,225.07,Groceries
card_115,USA,Universal Parks,41.23,Streaming
card_246,USA,Nike,845.81,Retail
card_253,USA,AMC Theatres,22.78,Streaming
card_324,USA,Apple,351.19,Technology
card_248,USA,Verizon,404.87,Telecom
card_460,USA,Trader Joes,205.39,Groceries
card_75,DEU,Aldi,140.6,Groceries
card_284,USA,Kohls,750.22,Retail
card_73,USA,American Airlines,567.62,Travel
card_434,USA,Burger King,194.08,Restaurants
card_37,USA,AMC Theatres,13.39,Streaming
card_272,USA,Wayfair,38.72,E-commerce
card_317,USA,Marriott International,841.26,Hotels
card_58,USA,Nike,208.04,Retail
card_330,USA,The Home Depot,295.45,Retail
card_476,JPN,Toyota,3768.18,Automotive
card_146,USA,Subway,149.95,Restaurants
card_6,USA,Bed Bath & Beyond,219.95,Retail
card_306,USA,Chick-fil-A,290.51,Restaurants
card_480,USA,Uniqlo,716.55,Retail
card_214,USA,Ross Stores,957.35,Retail
card_241,USA,PayPal,2192.81,Technology
